PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\23-007-2026\MCD 256_New_Calibrattion by Amir for_WGS and DRM_PUSLSING_32ms, Position 1, RGA PrismaPro A 100 47507368, 23-007-2026 12'41'57.isi
23/07/2026 12:41:57
SensorID:  RGA PrismaPro A 100 47507368
50 Bins
17898 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
3454,386	1784806771,537	23/07/2026_13:39:31,537	1	2	2,911194997e-06	1,144776979e-05	7,174342787e-10	5,851970818e-12	1,416936663e-12	3,078052787e-12	1,62062308e-11	2,136305716e-11	5,770498012e-13	1,35303086e-12	2,797159206e-12	1,023317105e-14	4,999999912e-15	4,999999912e-15	1,125765147e-14	7,241597729e-14	8,440242949e-11	1,373955312e-12	1,725045345e-13	4,999999912e-15	4,999999912e-15	2,416859421e-11	9,708534974e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,646326985e-08	8,396890046	6,753946916	33,99637373	0,4297327727	49,85501299	0,5717471918	0
3455,194	1784806772,345	23/07/2026_13:39:32,345	1	2	2,914737934e-06	1,192244417e-05	7,312377925e-10	5,763318208e-12	1,421884529e-12	3,19879778e-12	1,636596934e-11	2,162231158e-11	4,810242916e-13	1,11716387e-12	2,485884111e-12	1,507228383e-14	3,931830041e-14	6,884193871e-14	6,331595675e-14	4,999999912e-15	8,623064762e-11	1,274328408e-12	1,554880763e-13	2,898037509e-14	9,169093707e-14	2,297895554e-11	8,452732871e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,163023066e-09	7,880084262	6,745201652	34,30998753	0,3650255413	50,19093303	0,4625041086	0,04626386942
3456,002	1784806773,153	23/07/2026_13:39:33,153	1	2	2,925828312e-06	1,188593887e-05	7,340630326e-10	5,99240579e-12	1,48539449e-12	3,17873527e-12	1,664035056e-11	2,204385979e-11	5,044398601e-13	1,187550275e-12	2,491216435e-12	5,289266068e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,377259969e-14	8,776046556e-11	1,425415775e-12	2,189825469e-13	4,999999912e-15	4,999999912e-15	2,116752607e-11	7,984654062e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,513629174e-08	7,244247654	6,852606224	34,82352714	0,3503997399	50,23852726	0,4905522239	0,0001397562315
3456,81	1784806773,961	23/07/2026_13:39:33,961	1	2	2,937749287e-06	1,19911947e-05	7,408149094e-10	5,921612593e-12	1,488859925e-12	3,387934681e-12	1,763889555e-11	2,3121614e-11	5,26283715e-13	1,009915784e-12	2,166615411e-12	4,999999912e-15	1,100152989e-14	6,93037343e-14	7,467449239e-14	4,906249967e-14	8,781265298e-11	1,286074979e-12	1,280095143e-13	1,807975055e-14	9,454317483e-14	2,008117804e-11	7,634041511e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,023883994e-08	6,835903539	7,203752631	34,6899906	0,3276050203	50,47707791	0,420092739	0,0455775548
3457,618	1784806774,769	23/07/2026_13:39:34,769	1	2	2,974223889e-06	1,231727038e-05	7,521137602e-10	6,078284143e-12	1,707419362e-12	3,629203058e-12	1,904155132e-11	2,486034642e-11	4,893908087e-13	1,037797777e-12	2,190725466e-12	7,543896334e-14	2,756783246e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	8,583809358e-11	1,417290005e-12	2,456577964e-13	3,16967962e-14	4,999999912e-15	1,889591955e-11	6,374746651e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,017763072e-08	6,429831645	7,792889274	33,88181055	0,2841604344	51,18781397	0,4247829091	0
3458,426	1784806775,577	23/07/2026_13:39:35,577	1	2	2,995005389e-06	1,245494968e-05	7,660668211e-10	5,863039221e-12	1,774433682e-12	4,008124995e-12	2,135748522e-11	2,76829358e-11	6,035155015e-13	9,68975334e-13	1,952056572e-12	4,999999912e-15	4,999999912e-15	4,573293851e-14	8,06273383e-14	1,007133355e-13	8,386743383e-11	1,2421546e-12	1,387432649e-13	4,999999912e-15	6,255923785e-14	1,814033992e-11	6,823072923e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,377823415e-08	6,113622082	8,66964579	32,80604613	0,2966231086	51,67840583	0,4023840368	0,03327302252
3459,234	1784806776,385	23/07/2026_13:39:36,385	1	2	3,04890068e-06	1,273003545e-05	7,754617504e-10	5,885177762e-12	2,083814891e-12	4,415840957e-12	2,353950541e-11	3,001340149e-11	4,780827427e-13	9,013791233e-13	2,002104645e-12	9,775244714e-14	7,657986929e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	8,220931574e-11	1,321167351e-12	2,362745145e-13	6,751476683e-14	3,479351478e-14	1,801849295e-11	5,334978336e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,572758335e-08	6,03463341	9,445850474	31,95483501	0,2291011211	51,96846356	0,3588956385	0,008220789833
3460,042	1784806777,193	23/07/2026_13:39:37,193	1	2	3,045763378e-06	1,294158392e-05	7,715552086e-10	5,763272238e-12	2,018411046e-12	4,44372707e-12	2,412930099e-11	3,072838858e-11	5,999414832e-13	9,284889481e-13	2,041027503e-12	4,999999912e-15	4,999999912e-15	1,679527082e-14	6,401446755e-14	1,051488811e-13	8,27034552e-11	1,280522021e-12	1,059870846e-13	4,999999912e-15	2,542573357e-14	1,945353253e-11	6,709099422e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,296807972e-09	6,466619391	9,608082386	31,91522348	0,2787411302	51,35045693	0,3776413458	0,003235341954
3460,85	1784806778,001	23/07/2026_13:39:38,001	1	2	3,03931597e-06	1,293166861e-05	7,600149954e-10	5,873970147e-12	2,017223628e-12	4,31584499e-12	2,259316692e-11	2,874363074e-11	4,188491459e-13	7,928153034e-13	2,1739225e-12	7,024671914e-14	9,55482709e-14	2,215826332e-14	4,999999912e-15	4,999999912e-15	8,664680778e-11	1,338924956e-12	2,279544825e-13	8,477569233e-14	6,83840327e-14	2,059942147e-11	6,496364861e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,550670711e-09	6,819424852	8,921252607	33,29876068	0,26098574	50,37190785	0,3096202739	0,01804799707
3461,658	1784806778,809	23/07/2026_13:39:38,809	1	2	2,957735433e-06	1,249318848e-05	7,205928076e-10	6,24277496e-12	1,330581804e-12	2,969919883e-12	1,48529522e-11	1,94726249e-11	4,944356556e-13	9,926432506e-13	2,429165376e-12	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,96633547e-14	8,085628792e-14	1,027368468e-10	1,589200885e-12	1,791752917e-13	4,999999912e-15	4,999999912e-15	2,431195523e-11	2,297100444e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,323107189e-08	7,868114587	5,625747028	38,53353948	0,8957565954	46,71348339	0,3945124273	0
3462,466	1784806779,617	23/07/2026_13:39:39,617	1	2	2,807812507e-06	1,120896832e-05	6,251952844e-10	7,273987402e-12	5,59998391e-13	1,459025826e-12	5,083463598e-12	8,66858408e-12	3,739777856e-13	1,546385958e-12	2,95723385e-12	5,002489173e-14	5,598549646e-14	5,974191817e-14	1,128093218e-14	4,999999912e-15	1,223527252e-10	1,738538133e-12	2,489291596e-13	5,958668753e-14	9,448109748e-14	3,080248556e-11	5,864846803e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,806789195e-08	9,863283087	1,827366025	45,2687647	2,310957154	40,11546092	0,5951055264	0,01906259061
3463,274	1784806780,425	23/07/2026_13:39:40,425	1	2	2,716402378e-06	9,425988537e-06	5,249789492e-10	8,415014345e-12	2,169102707e-13	7,459453519e-13	1,51140244e-12	5,6381462e-12	8,061413407e-13	3,099081972e-12	3,661381528e-12	5,591176393e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,849561457e-14	1,283382289e-10	1,862131543e-12	2,6735813e-13	4,999999912e-15	4,999999912e-15	3,621902778e-11	7,457590101e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,317800102e-08	11,89432396	0,6414991697	48,62426757	3,067006767	34,53017294	1,238586127	0,004143468559
3464,082	1784806781,233	23/07/2026_13:39:41,233	1	2	2,681595333e-06	8,594292012e-06	4,932720343e-10	8,250375209e-12	1,671531566e-13	7,450217201e-13	1,151119347e-12	5,137524954e-12	9,404489991e-13	3,808215462e-12	4,262991436e-12	4,424667013e-14	2,164602522e-14	6,004848989e-14	6,194221839e-14	4,999999912e-15	1,19725535e-10	1,58022098e-12	1,984463754e-13	2,490573326e-14	1,261739736e-13	4,66182995e-11	6,925443292e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,622955774e-08	15,59196877	0,5426534814	46,24852881	2,919879875	33,0732394	1,547532725	0,07619694125
3464,89	1784806782,041	23/07/2026_13:39:42,041	1	2	2,676298436e-06	8,363561392e-06	4,812802379e-10	7,651468868e-12	1,881976833e-13	5,907871306e-13	8,250824069e-13	4,471810942e-12	1,014906258e-12	4,056865521e-12	6,255694313e-12	1,023276651e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	6,771668424e-15	1,084669368e-10	1,525810945e-12	2,522431862e-13	4,999999912e-15	4,999999912e-15	7,192787338e-11	6,066398252e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,184967268e-08	23,37172323	0,4158506576	40,73717153	2,495642241	31,36310657	1,604010739	0,01249502463
3465,698	1784806782,849	23/07/2026_13:39:42,849	1	2	2,656097195e-06	7,817984624e-06	4,185213565e-10	6,780576534e-12	6,56559632e-14	5,595482844e-13	6,423138388e-13	3,924964086e-12	9,009483155e-13	3,439313721e-12	9,383685669e-12	4,999999912e-15	8,223014487e-15	5,839146983e-14	7,794971808e-14	5,426250269e-14	1,025614801e-10	1,229930437e-12	1,631057079e-13	1,107913674e-14	8,512108526e-14	1,049793863e-10	5,861696111e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,20533075e-08	32,80352875	0,2950198843	37,01940294	2,300774927	26,22186292	1,31122564	0,04818493452
3466,506	1784806783,657	23/07/2026_13:39:43,657	1	2	2,634126986e-06	6,57943383e-06	3,165442075e-10	6,636209811e-12	1,701916738e-13	4,899224472e-13	2,728880219e-13	3,35450721e-12	6,416696059e-13	2,698731212e-12	1,295797931e-11	1,221963747e-13	3,204216542e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,014949583e-10	1,289777204e-12	2,832259438e-13	3,492933482e-14	4,999999912e-15	1,3392909e-10	6,121750676e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,673612151e-09	41,1029467	0,1324803559	35,93979818	2,352669368	19,4653607	1,0043663	0,002378396907
3467,314	1784806784,465	23/07/2026_13:39:44,465	1	2	2,642238314e-06	5,457042789e-06	2,2486564e-10	6,472352168e-12	2,950813083e-14	4,627078343e-13	2,385950866e-13	3,416592747e-12	5,852107536e-13	2,055463005e-12	1,506709861e-11	4,999999912e-15	4,999999912e-15	4,676905632e-14	7,536136157e-14	7,560971841e-14	1,001283084e-10	1,158686428e-12	1,373889338e-13	4,999999912e-15	9,051123701e-14	1,491038681e-10	7,128609335e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,331035648e-09	46,39276185	0,1160466052	35,87716403	2,770337385	14,01328288	0,7838504907	0,0465567592
3468,122	1784806785,273	23/07/2026_13:39:45,273	1	2	2,636207455e-06	4,529581929e-06	1,736136374e-10	6,487738298e-12	1,584567303e-13	4,975284507e-13	1,449832957e-13	3,291113475e-12	3,401621432e-13	1,679932994e-12	1,641187186e-11	1,41816707e-13	5,88338582e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	9,658264466e-11	1,162446658e-12	2,644437946e-13	8,242794061e-14	3,862366901e-14	1,611753925e-10	8,396654032e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,414950478e-09	50,41281182	0,06624945606	34,71674578	3,28131931	10,87551972	0,6315963956	0,01575752057
3468,93	1784806786,081	23/07/2026_13:39:46,081	1	2	2,612822755e-06	3,98835391e-06	1,426344182e-10	6,237598545e-12	2,813439755e-14	3,930975012e-13	1,42814024e-13	3,470944669e-12	4,757698684e-13	1,599577567e-12	1,739593539e-11	1,227048519e-14	4,999999912e-15	4,999999912e-15	5,483296244e-14	9,221093398e-14	9,024617859e-11	1,060344195e-12	1,269190509e-13	4,999999912e-15	4,406039742e-14	1,704216906e-10	1,065551033e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,459535937e-09	53,62445093	0,06328209145	32,49814824	4,187010626	8,988271589	0,618772569	0,02006395258
3469,738	1784806786,889	23/07/2026_13:39:46,889	1	2	2,610774118e-06	3,699716672e-06	1,212731998e-10	5,955408475e-12	1,062509591e-13	4,71897044e-13	1,640564312e-13	3,501158998e-12	2,919301086e-13	1,430127067e-12	1,824888331e-11	1,589029879e-13	6,884194549e-14	4,232964483e-14	4,999999912e-15	4,999999912e-15	8,444130117e-11	9,527505737e-13	1,978953026e-13	8,883482329e-14	8,787243123e-14	1,77696538e-10	1,29804674e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,142123329e-09	56,18135367	0,03878674726	30,40527734	5,116503369	7,678328996	0,543724841	0,03602503701
3470,546	1784806787,697	23/07/2026_13:39:47,697	1	2	2,600379275e-06	3,403146593e-06	1,057237353e-10	5,827546778e-12	3,978008922e-14	3,126642012e-13	8,547808593e-14	3,786302001e-12	4,283372973e-13	1,569002198e-12	1,905672842e-11	1,110590298e-13	4,999999912e-15	4,999999912e-15	2,770364741e-14	7,715807431e-14	7,725761003e-11	9,290594552e-13	1,361432668e-13	4,999999912e-15	4,999999912e-15	1,852660386e-10	1,738189107e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,572014229e-09	58,41809064	0	27,48044164	6,833090652	6,675841388	0,604917707	0
3471,354	1784806788,505	23/07/2026_13:39:48,505	1	2	2,617037126e-06	3,201941354e-06	9,263523282e-11	5,616201081e-12	8,635511062e-14	3,802565359e-13	1,752054312e-13	4,245664584e-12	3,238170366e-13	1,507230755e-12	1,94943766e-11	1,836496179e-13	4,748697095e-14	7,803509222e-14	1,84600514e-14	4,999999912e-15	6,925838375e-11	7,352543054e-13	1,326119119e-13	8,194673781e-14	1,182692047e-13	1,891974355e-10	2,350260611e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,254975506e-08	59,91341511	0	24,35612327	9,267976867	5,874350544	0,5756514182	0,04047757944
3472,162	1784806789,313	23/07/2026_13:39:49,313	1	2	2,630277095e-06	3,065043757e-06	8,225993497e-11	5,594097234e-12	7,455806941e-14	2,222694142e-13	2,907738408e-14	4,927315934e-12	4,893791535e-13	1,926258415e-12	2,009483031e-11	2,800128022e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,835266217e-14	5,694223218e-11	7,134297493e-13	1,475134305e-13	4,999999912e-15	4,999999912e-15	1,958856549e-10	3,338771273e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,503916615e-08	61,80685514	0	19,27974621	13,12249268	5,197752385	0,7402349095	0
3472,97	1784806790,121	23/07/2026_13:39:50,121	1	2	2,644072993e-06	2,86510317e-06	7,153287684e-11	5,305112686e-12	5,567893152e-14	2,625617009e-13	1,635907799e-13	6,121234596e-12	5,285849341e-13	2,121650728e-12	2,070280752e-11	3,327230527e-13	4,562039494e-14	7,256732514e-14	7,629269802e-14	2,761440063e-14	4,058579514e-11	3,866789701e-13	6,648253183e-14	3,987711176e-14	1,122736683e-13	2,026304124e-10	4,517221319e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,593379781e-08	64,16200014	0	12,75957665	17,8151922	4,536166474	0,8172215204	0,02419032535
3473,778	1784806790,929	23/07/2026_13:39:50,929	1	2	2,672905566e-06	2,732117764e-06	6,096958355e-11	5,286286599e-12	1,372220615e-13	1,49143271e-13	2,480872258e-14	7,121099283e-12	6,38440906e-13	2,664628717e-12	2,151486801e-11	5,236681856e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,807057364e-11	3,726350825e-13	1,28933092e-13	1,605407634e-14	8,665402854e-15	2,059253601e-10	5,320985319e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,041380624e-08	66,03639925	0	7,867951576	21,26618833	3,914741447	1,036729871	0
3474,586	1784806791,737	23/07/2026_13:39:51,737	1	2	2,700098094e-06	2,626360128e-06	5,304509609e-11	5,129592497e-12	2,198751841e-14	9,851302852e-14	1,36449825e-13	8,02210208e-12	7,642696155e-13	2,86698291e-12	2,172262197e-11	4,813579548e-13	2,021796494e-14	6,237684794e-14	8,991361122e-14	8,174882348e-14	2,188172733e-11	1,789502113e-13	4,999999912e-15	5,595846086e-15	1,001584002e-13	2,090072282e-10	5,878313114e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,859648152e-08	66,80451967	0	5,269662764	23,41694774	3,39491005	1,118745109	0,03601302302
3475,394	1784806792,545	23/07/2026_13:39:52,545	1	2	2,724317483e-06	2,527600145e-06	4,722320104e-11	5,287773691e-12	1,454450574e-13	1,211059112e-13	2,995828479e-14	8,227176752e-12	7,317578618e-13	3,200396545e-12	2,168203984e-11	6,369468755e-13	6,702581876e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,15054103e-11	2,975647615e-13	1,307608671e-13	7,605985882e-14	2,862335748e-14	2,060270426e-10	5,99916089e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,399292629e-08	66,48580405	0	5,12166289	24,13284166	3,051023706	1,249405978	0,003954646414
3476,202	1784806793,353	23/07/2026_13:39:53,353	1	2	2,719793883e-06	2,447518909e-06	4,448591842e-11	5,343080579e-12	9,763614952e-15	6,049087826e-14	1,080205193e-13	8,618201638e-12	1,105677399e-12	4,216462682e-12	2,119533542e-11	5,091197646e-13	4,999999912e-15	3,906994018e-14	8,085628792e-14	1,054127488e-13	2,388012357e-11	2,283502977e-13	4,999999912e-15	4,999999912e-15	8,28121141e-14	1,988266496e-10	6,967430105e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,845335004e-08	62,91532271	0	5,415542606	27,43662476	2,817958079	1,627329808	0
3477,01	1784806794,161	23/07/2026_13:39:54,161	1	2	2,745870461e-06	2,435354418e-06	4,183675975e-11	6,412031062e-12	1,562021047e-13	1,561400342e-13	7,607538324e-14	1,084037547e-11	1,100337703e-12	4,726172578e-12	1,912321516e-11	8,487192611e-13	8,399181415e-14	2,357856816e-14	4,999999912e-15	4,999999912e-15	2,512449276e-11	2,920232415e-13	1,127703752e-13	7,831060832e-14	8,278107204e-14	1,663786608e-10	1,038625158e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,269967777e-07	51,92819129	0	4,145512132	40,24617087	2,611894199	1,786605956	0
3477,818	1784806794,969	23/07/2026_13:39:54,969	1	2	2,834606221e-06	2,287861207e-06	3,603512627e-11	8,894698346e-12	4,477831205e-14	3,639620614e-14	5,91831136e-14	1,562150929e-11	1,139202014e-12	4,33194626e-12	1,536978357e-11	1,068652545e-12	4,999999912e-15	4,999999912e-15	2,928693665e-14	9,516408386e-14	2,667682394e-11	2,964277586e-13	6,686295127e-15	4,999999912e-15	6,318789892e-14	1,347680717e-10	1,26686231e-10	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,808917055e-08	42,74131968	0	3,700677726	49,98029557	2,286204589	1,675264031	0
3478,626	1784806795,777	23/07/2026_13:39:55,777	1	2	2,889623829e-06	2,233276973e-06	3,217085626e-11	1,044024589e-11	1,529346447e-13	1,668737712e-13	9,28628783e-14	1,702032265e-11	1,402628881e-12	6,152659979e-12	1,246688343e-11	1,142969942e-12	6,337028883e-14	6,784073899e-14	4,999999912e-15	4,999999912e-15	5,152354238e-11	5,805151282e-13	1,267948826e-13	6,858581628e-14	1,126694902e-13	1,005000666e-10	9,362065984e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,83924382e-08	35,97884565	0,707653798	16,33276753	41,83476907	2,301792494	2,656789603	0,1873818529
3479,434	1784806796,585	23/07/2026_13:39:56,585	1	2	2,736609076e-06	2,279982027e-06	8,393021e-11	1,023012838e-11	8,253270842e-14	2,502679325e-13	3,168126839e-14	1,141129032e-11	3,599711024e-12	1,454568584e-11	8,226323268e-12	5,144284521e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,766579976e-14	1,016037254e-10	1,318970974e-12	1,94573524e-13	4,999999912e-15	2,131229424e-14	5,70587258e-11	3,185180592e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,600910523e-08	23,01777076	1,174895894	45,55441378	16,17814684	6,754101005	7,099709705	0,2209620087
3480,242	1784806797,393	23/07/2026_13:39:57,393	1	2	2,577433634e-06	3,672866342e-06	3,332712439e-10	8,359920395e-12	1,119748554e-13	5,827387726e-13	5,247159586e-13	5,917094939e-12	3,610200463e-12	1,418490932e-11	4,443738346e-12	1,258829331e-13	4,737055474e-14	7,76703124e-14	2,014422734e-14	4,999999912e-15	1,125427182e-10	1,501355464e-12	2,076239842e-13	5,187205374e-14	1,198912795e-13	3,414307032e-11	6,23676371e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,507771194e-08	13,24299879	0,728729801	50,26415617	3,10968855	25,8200522	6,678080567	0,1562939173
3481,05	1784806798,201	23/07/2026_13:39:58,201	1	2	2,694489012e-06	7,743431524e-06	5,683630233e-10	7,38308633e-12	5,199738752e-13	1,376392273e-12	5,995041269e-12	1,075984787e-11	1,344245461e-12	4,778098923e-12	3,341157646e-12	7,007209483e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,017235e-14	1,039914752e-10	1,584439177e-12	2,338956936e-13	4,999999912e-15	4,999999912e-15	2,78766437e-11	2,012128094e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,172126886e-08	10,01363144	2,823083596	43,25545733	0,9581780263	40,81967544	2,089664643	0,04030952418
3481,858	1784806799,009	23/07/2026_13:39:59,009	1	2	2,830189715e-06	9,760535249e-06	6,492211768e-10	6,527309075e-12	1,082091014e-12	2,570644435e-12	1,294890237e-11	1,801616495e-11	7,579519694e-13	2,22409092e-12	2,837583684e-12	4,999999912e-15	2,697021175e-14	5,95983427e-14	8,114345242e-14	3,234097153e-14	9,316313693e-11	1,305163659e-12	1,496593919e-13	4,010217858e-14	1,051100599e-13	2,685161815e-11	1,462452446e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,419998924e-08	9,408256347	5,512116962	37,86095235	0,6632786222	45,54063238	0,9489230748	0,06584026687
3482,666	1784806799,817	23/07/2026_13:39:59,817	1	2	2,864127737e-06	1,069689188e-05	6,82069512e-10	6,208598306e-12	1,365557515e-12	2,976039554e-12	1,514122508e-11	2,034814157e-11	6,190534196e-13	1,745329142e-12	2,983071255e-12	8,682078223e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	8,810228241e-11	1,385596932e-12	2,48781681e-13	4,999999912e-15	4,999999912e-15	2,64863409e-11	1,164992365e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,227059687e-08	9,228869411	6,366518189	35,59443982	0,5242101155	47,54894359	0,7354104107	0,001608468134
3483,474	1784806800,625	23/07/2026_13:40:00,625	1	2	2,909317118e-06	1,113190865e-05	7,011540237e-10	5,827697266e-12	1,41830677e-12	3,249703675e-12	1,697096283e-11	2,243069272e-11	6,239313536e-13	1,398499914e-12	2,796992239e-12	4,999999912e-15	4,999999912e-15	5,714579607e-14	1,06476053e-13	7,639360336e-14	8,519238093e-11	1,238339726e-12	1,058241019e-13	4,999999912e-15	7,670404432e-14	2,60196014e-11	1,070325035e-12	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,257946728e-08	9,009242222	7,074861867	34,21687218	0,470752495	48,59537389	0,5917663237	0,04113102171
3484,282	1784806801,433	23/07/2026_13:40:01,433	1	2	2,902240794e-06	1,125201379e-05	7,159627891e-10	5,822607153e-12	1,540281791e-12	3,242020151e-12	1,645332134e-11	2,156944935e-11	4,884982393e-13	1,258379251e-12	2,807594218e-12	1,094718663e-13	4,300486901e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	8,421281728e-11	1,347431173e-12	2,600082693e-13	5,05798135e-14	1,72997484e-14	2,442842803e-11	8,700082213e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,520453236e-08	8,49347808	6,852177622	33,95248902	0,3835689443	49,79350886	0,525419741	0
3485,09	1784806802,241	23/07/2026_13:40:02,241	1	2	2,9214591e-06	1,187684575e-05	7,328839202e-10	5,726414568e-12	1,360252731e-12	3,135893238e-12	1,6478343e-11	2,180484439e-11	5,914740269e-13	1,192253653e-12	2,538528632e-12	4,999999912e-15	4,999999912e-15	2,794812992e-14	5,725444668e-14	1,148115755e-13	8,582185657e-11	1,283991034e-12	9,323541695e-14	4,999999912e-15	5,893087396e-14	2,311135311e-11	8,942232805e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,917131569e-09	7,919267144	6,792508467	34,11224273	0,3866658316	50,25665738	0,5022156394	0,03044280905
3485,898	1784806803,049	23/07/2026_13:40:03,049	1	2	2,936321607e-06	1,193617027e-05	7,343693986e-10	5,887481908e-12	1,534639278e-12	3,296433872e-12	1,679951143e-11	2,211450988e-11	4,288999169e-13	1,041290318e-12	2,449716862e-12	6,84693933e-14	5,297802805e-14	1,429616279e-14	4,999999912e-15	4,999999912e-15	8,739401564e-11	1,362635482e-12	2,380983865e-13	8,467480731e-14	6,018042374e-14	2,141548744e-11	6,825984548e-13	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,144456495e-08	7,332968664	6,905629799	34,71115943	0,295844717	50,30146404	0,4261167649	0,0268165854
