PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\28-007-2026\MCD 256_New_Calibrattion by Amir for_WGS and DRM_PUSLSING_32ms, Position 1, RGA PrismaPro A 100 47507368, 28-007-2026 12'13'44.isi
28/07/2026 12:13:44
SensorID:  RGA PrismaPro A 100 47507368
50 Bins
517 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
72,413	1785233696,669	28/07/2026_12:14:56,669	1	2	3,181339025e-06	2,712295782e-06	5,3364097e-12	8,765699104e-12	1,119821683e-11	2,277477339e-11	1,370151215e-10	1,739696026e-10	1,958001686e-12	1,673665817e-13	4,299139603e-12	6,212420986e-13	4,999999912e-15	4,999999912e-15	2,021406351e-14	5,805771174e-14	7,605631402e-12	1,651934611e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,004456142e-11	7,168423494e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,624323161e-08	13,70363813	56,0594789	0	30,55073208	0,3655450651	0,06690465898	0
73,221	1785233697,477	28/07/2026_12:14:57,477	1	2	3,186132062e-06	2,711256684e-06	5,159830029e-12	8,681122661e-12	1,134442713e-11	2,317400091e-11	1,381767478e-10	1,75219908e-10	1,858646483e-12	4,999999912e-15	4,009324123e-12	6,687135112e-13	5,567114559e-14	7,473267339e-14	3,651648482e-14	4,999999912e-15	7,397541781e-12	7,963775987e-14	1,118389862e-14	6,6195347e-14	8,901330329e-14	3,846670552e-11	7,134838553e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,01909236e-08	13,20534545	56,71588459	0	30,50651606	0,3546717882	0	0,001018363061
74,029	1785233698,285	28/07/2026_12:14:58,285	1	2	3,201700338e-06	2,711256684e-06	5,35623889e-12	8,860922412e-12	1,145994931e-11	2,312010826e-11	1,390878107e-10	1,761086138e-10	1,959359975e-12	1,475832802e-13	4,023763961e-12	6,817717506e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,488338462e-14	7,620417318e-12	1,90269919e-13	4,796038444e-14	4,999999912e-15	4,999999912e-15	3,768123313e-11	7,14833262e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,571882098e-08	12,90943817	56,91396252	0	30,49501207	0,3673372001	0,05666986915	0
74,837	1785233699,093	28/07/2026_12:14:59,093	1	2	3,195687441e-06	2,733168003e-06	5,22756274e-12	8,725136065e-12	1,146360003e-11	2,344895632e-11	1,390655369e-10	1,762671814e-10	1,919967657e-12	4,999999912e-15	3,807478638e-12	6,54813172e-13	3,45373754e-14	6,732071497e-14	7,613744704e-14	4,999999912e-15	7,471250181e-12	4,959411787e-14	4,999999912e-15	2,342332396e-14	8,464373814e-14	3,724461364e-11	7,135492891e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,012030858e-08	12,7860232	57,09303225	0	30,51467283	0,3594006955	0	0
75,645	1785233699,901	28/07/2026_12:14:59,901	1	2	3,199619414e-06	2,731071163e-06	5,405154189e-12	8,860615366e-12	1,161905815e-11	2,344528044e-11	1,393977295e-10	1,766861796e-10	1,966830128e-12	1,235429131e-13	3,892510012e-12	7,390999163e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,559759242e-12	2,11865478e-13	1,008801875e-13	1,77731602e-14	4,999999912e-15	3,65958687e-11	7,127055196e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,4478736e-08	12,57342844	57,2622193	0	30,49645729	0,3717658608	0,04750202865	0
76,453	1785233700,709	28/07/2026_12:15:00,709	1	2	3,200205583e-06	2,726891353e-06	5,329330727e-12	8,748763866e-12	1,156681435e-11	2,35037198e-11	1,403981098e-10	1,786013143e-10	2,01678496e-12	4,430485452e-14	3,693796137e-12	6,293758375e-13	1,552629011e-14	6,976161321e-14	9,155510009e-14	6,724698245e-14	7,507592638e-12	6,938908812e-14	4,999999912e-15	4,999999912e-15	8,065835326e-14	3,630978157e-11	7,157150567e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,777665449e-08	12,39938184	57,47260873	0	30,46311262	0,3644827439	0,01937721922	0,02058844179
77,261	1785233701,517	28/07/2026_12:15:01,517	1	2	3,201193977e-06	2,756312369e-06	5,408818358e-12	8,858659466e-12	1,167827553e-11	2,363888772e-11	1,404552585e-10	1,781905595e-10	1,927682406e-12	9,242046961e-14	3,787361483e-12	7,527441669e-13	5,448367655e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,515163838e-12	1,826367562e-13	1,045279518e-13	4,867829908e-14	5,743287417e-15	3,595018033e-11	7,135134844e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,485502315e-08	12,31804742	57,58991804	0	30,45502996	0,3710429069	0,02967586693	0
78,069	1785233702,325	28/07/2026_12:15:02,325	1	2	3,201424988e-06	2,77326626e-06	5,430684548e-12	8,772536517e-12	1,160019303e-11	2,366047809e-11	1,411444572e-10	1,789650511e-10	2,046471499e-12	1,099258691e-13	3,672351485e-12	6,11517293e-13	4,999999912e-15	3,80570819e-14	7,149237257e-14	9,129897088e-14	7,533351547e-12	1,029407882e-13	4,999999912e-15	4,999999912e-15	5,596995171e-14	3,55992319e-11	7,184110251e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,078239472e-08	12,15208002	57,63823413	0	30,54848299	0,3712226708	0,04724587861	0
78,877	1785233703,133	28/07/2026_12:15:03,133	1	2	3,203320603e-06	2,752087767e-06	5,39541415e-12	8,859707239e-12	1,168756585e-11	2,37268781e-11	1,413114487e-10	1,797756249e-10	1,912540222e-12	4,7118288e-14	3,701064628e-12	7,507184436e-13	7,983955023e-14	2,507645953e-14	4,999999912e-15	4,999999912e-15	7,482341136e-12	1,480140202e-13	9,123300395e-14	8,55518049e-14	4,342395719e-14	3,537440826e-11	7,16861015e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,433172117e-08	12,07279244	57,81210736	0	30,48948938	0,3686834936	0,008858943975	0,001120071269
79,685	1785233703,941	28/07/2026_12:15:03,941	1	2	3,207273949e-06	2,741562184e-06	5,508960909e-12	8,863587815e-12	1,159298872e-11	2,371241051e-11	1,409198869e-10	1,795659593e-10	2,078443971e-12	1,381107007e-13	3,643259305e-12	6,023863049e-13	4,999999912e-15	5,79761611e-15	5,568667001e-14	1,003291485e-13	7,599193844e-12	1,285799402e-13	4,999999912e-15	4,999999912e-15	1,638390588e-14	3,51636914e-11	7,125283696e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,161292241e-08	12,02623105	57,84308712	0	30,38000373	0,3772735959	0,0611808927	0
80,493	1785233704,749	28/07/2026_12:15:04,749	1	2	3,203453389e-06	2,732117764e-06	5,383834437e-12	8,846030679e-12	1,174799407e-11	2,376686174e-11	1,413428818e-10	1,795214533e-10	1,890157085e-12	2,133556054e-14	3,600262016e-12	7,018383812e-13	8,947896813e-14	6,04210082e-14	7,489561034e-15	4,999999912e-15	7,44083354e-12	1,183506689e-13	5,399472509e-14	8,128314509e-14	9,817153194e-14	3,492937883e-11	7,172160782e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,645773353e-08	11,94346627	57,88499279	0	30,55892328	0,3686418322	0	0,02060534864
81,301	1785233705,557	28/07/2026_12:15:05,557	1	2	3,205859457e-06	2,780714794e-06	5,525010571e-12	8,892583718e-12	1,164045596e-11	2,37225916e-11	1,415500911e-10	1,805606081e-10	2,035446898e-12	1,612391048e-13	3,665626396e-12	6,572424896e-13	4,999999912e-15	4,999999912e-15	7,598217574e-15	7,502759671e-14	7,582430343e-12	1,874719997e-13	1,809137184e-14	4,999999912e-15	4,999999912e-15	3,4918516e-11	7,13833298e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,005119469e-08	11,91153289	57,98422525	0	30,3588775	0,3773471686	0,06478535588	0
82,109	1785233706,365	28/07/2026_12:15:06,365	1	2	3,21492189e-06	2,767954811e-06	5,362452236e-12	8,796554631e-12	1,171270459e-11	2,383903491e-11	1,4194243e-10	1,806817612e-10	1,941730197e-12	4,999999912e-15	3,551110144e-12	6,704442774e-13	6,171713124e-14	7,540790095e-14	4,042037159e-14	4,999999912e-15	7,449953848e-12	8,056134427e-14	1,514987375e-14	6,056846647e-14	9,375540031e-14	3,468268728e-11	7,166203742e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,676419032e-08	11,82937973	58,07403703	0	30,46729609	0,3662805317	0	0,03469573671
82,917	1785233707,173	28/07/2026_12:15:07,173	1	2	3,210185241e-06	2,734218242e-06	5,512192699e-12	8,933426915e-12	1,176305667e-11	2,373766982e-11	1,41908596e-10	1,803525801e-10	2,01376589e-12	1,512310378e-13	3,676713448e-12	7,056297278e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	4,328814054e-14	7,599896407e-12	2,295571502e-13	6,126310125e-14	4,999999912e-15	4,999999912e-15	3,481867225e-11	7,224448817e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,445736487e-08	11,84952337	57,84360281	0	30,63312853	0,3755640653	0,05860777683	0
83,725	1785233707,981	28/07/2026_12:15:07,981	1	2	3,22089727e-06	2,792463647e-06	5,413307389e-12	8,813305988e-12	1,17790673e-11	2,420318113e-11	1,451879589e-10	1,853395909e-10	2,077632771e-12	1,445524744e-14	3,266262261e-12	5,587023357e-13	2,134720216e-14	6,617593978e-14	7,530313314e-14	3,677648328e-14	6,754133711e-12	3,305110363e-14	4,999999912e-15	3,118841719e-14	8,886971427e-14	3,311154823e-11	6,870203711e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,453597386e-08	11,32148347	59,79028717	0	29,3234975	0,37080002	0,006106721968	0,07537026061
84,533	1785233708,789	28/07/2026_12:15:08,789	1	2	3,190357347e-06	2,822592023e-06	5,43217164e-12	8,64399264e-12	1,137930722e-11	2,29732032e-11	1,364778707e-10	1,708327924e-10	1,844257386e-12	1,068795998e-13	3,725652165e-12	6,878215987e-13	1,551465187e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	6,761231332e-12	1,816976609e-13	1,078419987e-13	2,414511631e-14	4,999999912e-15	7,460391332e-11	6,161327004e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,617860327e-08	23,71253936	51,95084276	0	24,50993172	0,3474767576	0,03125183923	0
85,341	1785233709,597	28/07/2026_12:15:09,597	1	2	2,805155191e-06	2,438155661e-06	3,770651326e-12	6,141747701e-12	5,046221253e-12	9,61238901e-12	5,293658914e-11	6,800813385e-11	6,928198249e-13	1,186145501e-13	1,415162605e-11	5,463813538e-13	1,365196289e-14	5,807712574e-14	1,076557192e-13	8,952554816e-14	6,859317801e-12	4,472784244e-14	4,999999912e-15	4,999999912e-15	8,63900287e-14	1,669006044e-10	6,566484162e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,055921684e-08	54,17917173	19,80040846	0	26,51757895	0,245531401	0,04136350944	0
86,149	1785233710,405	28/07/2026_12:15:10,405	1	2	2,617367272e-06	1,829718371e-06	2,165660663e-12	5,329921834e-12	1,549606689e-12	2,864464525e-12	1,599636743e-11	2,734986716e-11	1,736531519e-13	1,473271375e-13	1,883111896e-11	7,242022737e-13	6,676579997e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,07521498e-12	1,465820737e-13	1,151646866e-13	6,518251244e-14	3,749051511e-14	1,844978614e-10	6,79283782e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,365281665e-08	64,4941819	6,476117666	0	29,58558333	0,1516120905	0,05426787796	0
86,957	1785233711,213	28/07/2026_12:15:11,213	1	2	2,644793767e-06	1,739448521e-06	1,528857444e-12	5,149073442e-12	8,280511151e-13	1,638523193e-12	9,642906265e-12	2,022606214e-11	2,316798283e-13	1,877514122e-13	1,968760224e-11	5,875157132e-13	4,999999912e-15	4,267888668e-14	9,098465389e-14	1,10791259e-13	7,227835951e-12	7,670403077e-14	4,999999912e-15	4,999999912e-15	6,087115539e-14	1,920172354e-10	6,806154251e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,262137294e-08	66,98815149	3,896613072	0	29,59494015	0,1068120329	0,08491714844	0,009184958758
87,765	1785233712,021	28/07/2026_12:15:12,021	1	2	2,660108066e-06	1,696647701e-06	1,205948319e-12	5,140152193e-12	7,193981738e-13	1,276792691e-12	6,996399987e-12	1,707324386e-11	3,995082395e-14	1,086840782e-13	1,998998363e-11	6,891603716e-13	8,729419233e-14	5,031980149e-14	4,999999912e-15	4,999999912e-15	7,077287541e-12	1,071939372e-13	9,350316067e-14	8,164403534e-14	6,379325643e-14	1,9252272e-10	6,756356585e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,826587764e-08	67,99342107	2,847781206	0	29,74301256	0,08528176402	0,03822597873	0,01413608125
88,573	1785233712,829	28/07/2026_12:15:12,829	1	2	2,637695388e-06	1,692102728e-06	1,192447616e-12	5,11508674e-12	4,971519615e-13	9,095206142e-13	5,51655813e-12	1,550035968e-11	1,74999731e-13	2,269687801e-13	2,0139777e-11	6,206172729e-13	4,999999912e-15	1,629853682e-14	6,159294944e-14	9,419003663e-14	7,24392421e-12	1,279357615e-13	4,999999912e-15	4,999999912e-15	1,881316758e-14	1,958119916e-10	6,781046558e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,767634637e-08	68,61852031	2,235155863	0	29,62729057	0,0836803907	0,1010296711	0
89,381	1785233713,637	28/07/2026_12:15:13,637	1	2	2,640310413e-06	1,688217026e-06	9,796082131e-13	5,010966034e-12	4,793516387e-13	8,567016996e-13	4,695736855e-12	1,438931613e-11	2,414123351e-14	7,399923773e-14	2,019513376e-11	6,686630958e-13	8,564105507e-14	7,375088767e-14	2,330302665e-14	4,999999912e-15	7,023494633e-12	6,322667948e-14	3,646603554e-14	8,328164818e-14	1,016912384e-13	1,961478757e-10	6,806480379e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,200734012e-08	68,94863073	1,865418065	0	29,82307501	0,06895606536	0,02581739221	0,0374858441
90,189	1785233714,445	28/07/2026_12:15:14,445	1	2	2,639445256e-06	1,694698426e-06	1,034879539e-12	5,091865731e-12	3,93369148e-13	6,162710316e-13	3,984837633e-12	1,364245088e-11	1,365041435e-13	2,305389766e-13	2,039960735e-11	6,339045499e-13	4,999999912e-15	4,999999912e-15	9,344490344e-15	6,361086652e-14	7,201967755e-12	1,78166306e-13	3,722275445e-14	4,999999912e-15	4,999999912e-15	1,965193702e-10	6,790256551e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,697206278e-08	69,1464441	1,592177013	0	29,78570431	0,07291182492	0,1011904725	0
90,997	1785233715,253	28/07/2026_12:15:15,253	1	2	2,628074753e-06	1,656805352e-06	8,210272739e-13	4,948671247e-12	3,434024712e-13	6,649027574e-13	3,668055876e-12	1,31707709e-11	1,997734321e-14	5,465443162e-14	2,029264257e-11	6,262209176e-13	4,909740081e-14	8,784135528e-14	6,493026602e-14	4,999999912e-15	7,052518292e-12	3,258155261e-14	2,811109567e-14	6,291236249e-14	1,074617012e-13	1,953544965e-10	6,828685534e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,407886963e-08	69,11123544	1,437236005	0	30,10836834	0,05815989449	0,01923473279	0,04116774789
91,805	1785233716,061	28/07/2026_12:15:16,061	1	2	2,62475055e-06	1,643523092e-06	9,137272102e-13	5,100371948e-12	3,655373801e-13	5,1135501e-13	3,17919302e-12	1,269896688e-11	7,657208336e-14	1,920899285e-13	2,046101656e-11	6,84678334e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,109496253e-14	7,174740836e-12	1,698928677e-13	7,557864924e-14	4,999999912e-15	4,999999912e-15	1,959618856e-10	6,821687659e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,688722502e-08	69,26840786	1,256138293	0	30,05995838	0,06466944388	0,08116874384	0
92,613	1785233716,869	28/07/2026_12:15:16,869	1	2	2,625859906e-06	1,684985477e-06	7,475402675e-13	4,928860271e-12	2,706294661e-13	5,201368307e-13	3,069771434e-12	1,253503204e-11	7,399148568e-14	8,302552574e-14	2,034150279e-11	6,158790383e-13	3,437827212e-14	6,259803196e-14	7,396044362e-14	4,732396793e-14	7,078265925e-12	1,078419648e-14	4,999999912e-15	1,18397215e-14	7,35258073e-14	1,96030539e-10	6,700048849e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,968191993e-08	69,65472828	1,240539792	0	29,68000955	0,05318714332	0,03708407893	0,0316116092
93,421	1785233717,677	28/07/2026_12:15:17,677	1	2	2,621589601e-06	1,665081072e-06	7,847979536e-13	5,047704442e-12	3,438371007e-13	5,014516905e-13	2,749222074e-12	1,216400331e-11	2,58758689e-14	1,493722274e-13	2,046627798e-11	7,066270312e-13	3,078095369e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,11653219e-12	1,508934308e-13	1,111870741e-13	3,490991404e-14	4,999999912e-15	1,97301786e-10	6,81033771e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,807700868e-08	69,60709213	1,073537522	0	29,9525514	0,05544048366	0,05923438195	0
94,229	1785233718,485	28/07/2026_12:15:18,485	1	2	2,623077762e-06	1,655536039e-06	7,178652746e-13	4,925682258e-12	2,1866432e-13	4,418145808e-13	2,686961764e-12	1,214354572e-11	1,290068042e-13	1,308384553e-13	2,041123347e-11	5,582948383e-13	4,999999912e-15	4,825920073e-14	9,650286348e-14	8,243955513e-14	7,124650262e-12	3,397857083e-14	4,999999912e-15	4,999999912e-15	5,856608059e-14	1,959628015e-10	6,800531666e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,237759481e-08	69,48069191	1,061244614	0	30,05558453	0,05096391059	0,06262625341	0,02068583634
95,037	1785233719,293	28/07/2026_12:15:19,293	1	2	2,622214652e-06	1,665081072e-06	6,831260817e-13	5,021160571e-12	3,379074906e-13	4,841907582e-13	2,503408722e-12	1,181731015e-11	4,999999912e-15	1,09976332e-13	2,05146438e-11	7,151333562e-13	6,19189216e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,072417738e-12	1,249088994e-13	9,479540091e-14	7,973865166e-14	3,053259007e-14	1,974465175e-10	6,824963511e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,959787296e-08	69,68966302	0,9559317341	0	30,02728236	0,04827914497	0,04163389553	0
95,845	1785233720,101	28/07/2026_12:15:20,101	1	2	2,621975e-06	1,656805352e-06	7,146638424e-13	4,964592973e-12	1,932967946e-13	3,80745484e-13	2,38073168e-12	1,177963282e-11	1,420107115e-13	1,893230445e-13	2,049693054e-11	5,681942547e-13	4,999999912e-15	1,17776306e-14	7,753059262e-14	1,135115493e-13	7,15089446e-12	7,029714809e-14	4,999999912e-15	4,999999912e-15	3,074602544e-14	1,96913208e-10	6,763432869e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,928742775e-08	69,74657743	0,941792332	0	29,86511504	0,05068528688	0,08799028706	0,006574536273
96,653	1785233720,909	28/07/2026_12:15:20,909	1	2	2,618363396e-06	1,677253408e-06	5,978924495e-13	4,985505932e-12	3,056364027e-13	4,715090081e-13	2,316922695e-12	1,162472375e-11	4,999999912e-15	9,25757138e-14	2,053385934e-11	6,840419073e-13	1,018270754e-13	4,690874222e-14	4,999999912e-15	4,999999912e-15	7,044058045e-12	8,667717965e-14	7,205505994e-14	8,521807392e-14	6,901266668e-14	1,970171942e-10	6,698631233e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,654806436e-08	70,00517979	0,9232036405	0	29,67469589	0,04253787407	0,0349746547	0,02803174363
97,461	1785233721,717	28/07/2026_12:15:21,717	1	2	2,619055749e-06	1,666357662e-06	6,856484781e-13	5,007385132e-12	1,924391771e-13	3,101611849e-13	2,202716308e-12	1,155879125e-11	1,237990423e-13	2,155365323e-13	2,054707966e-11	5,844733877e-13	4,999999912e-15	4,999999912e-15	2,678392718e-14	6,943953062e-14	7,196775294e-12	1,407495268e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,961515672e-10	6,76647488e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,736588388e-08	69,70309022	0,8664381103	0	29,97546011	0,04878283412	0,09732536708	0
98,269	1785233722,525	28/07/2026_12:15:22,525	1	2	2,623560476e-06	1,675966814e-06	5,298461322e-13	4,937871292e-12	2,451649452e-13	4,16936017e-13	2,179693058e-12	1,144730664e-11	4,999999912e-15	4,408754313e-14	2,03701344e-11	6,446810316e-13	5,771622871e-14	6,473235847e-14	1,940689701e-14	4,999999912e-15	7,002058221e-12	4,250424882e-14	3,452573378e-14	5,442547861e-14	9,267270924e-14	1,966506402e-10	6,723088058e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,908674096e-08	69,97044842	0,8544755499	0	29,82265468	0,03775040703	0,0155308859	0,04069060306
99,077	1785233723,333	28/07/2026_12:15:23,333	1	2	2,616256779e-06	1,651099637e-06	6,60261559e-13	5,038437115e-12	2,285210324e-13	2,980924969e-13	2,030533944e-12	1,129720015e-11	6,730519733e-14	1,958929167e-13	2,080052103e-11	6,23007776e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,063412187e-14	6,971040932e-12	1,677973488e-13	3,626036578e-14	4,999999912e-15	4,999999912e-15	2,017667422e-10	6,842686834e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,826905958e-08	70,24075283	0,7478273903	0	29,69778361	0,04602864598	0,08220871979	0
99,885	1785233724,141	28/07/2026_12:15:24,141	1	2	2,662203997e-06	1,675322778e-06	4,932558268e-13	5,058119722e-12	2,306165784e-13	4,197727235e-13	2,432720041e-12	1,25918477e-11	5,872130446e-14	6,78795331e-14	2,184443425e-11	6,720120337e-13	3,829380389e-14	8,867957909e-14	8,197388352e-14	4,999999912e-15	8,072588605e-12	2,988064914e-14	4,999999912e-15	2,851467638e-14	8,855539051e-14	1,152015081e-10	7,925810702e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,362485629e-08	54,12359474	1,043296807	0	45,99688681	0,04603357487	0,04051332762	0,01302688227
100,693	1785233724,949	28/07/2026_12:15:24,949	1	2	3,161842869e-06	2,112545417e-06	3,038905282e-12	8,930019918e-12	1,045890024e-11	2,136071355e-11	1,287694257e-10	1,653962939e-10	1,80226526e-12	1,15878715e-13	5,878560659e-12	7,359992607e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,408070536e-15	7,611157364e-12	2,031768037e-13	8,020820607e-14	4,999999912e-15	4,999999912e-15	4,759759947e-11	7,191075513e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,72239181e-08	16,39687865	53,20615564	0	30,8486254	0,2092367549	0,04229848529	0,008199383206
101,501	1785233725,757	28/07/2026_12:15:25,757	1	2	3,203198276e-06	2,684369974e-06	4,329730151e-12	8,516855624e-12	1,087379492e-11	2,220199372e-11	1,33129105e-10	1,693894608e-10	1,882077827e-12	2,584482514e-14	4,516356473e-12	6,051724334e-13	4,999999912e-15	5,667234531e-14	9,619242252e-14	4,664486774e-14	7,485204297e-12	4,391291543e-14	4,999999912e-15	9,6083716e-15	6,269504094e-14	4,191410413e-11	7,046929013e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,740874633e-08	14,5605286	55,34011759	0	30,48993977	0,3010656616	0,009454894006	0,001117404457
102,309	1785233726,565	28/07/2026_12:15:26,565	1	2	3,184549769e-06	2,691582949e-06	4,55655522e-12	8,726156082e-12	1,129257104e-11	2,27589822e-11	1,364685032e-10	1,728626131e-10	1,852363965e-12	8,861359861e-14	4,268382089e-12	7,376058857e-13	2,866602084e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,486054311e-12	1,793576545e-13	9,091092815e-14	4,046305866e-14	4,999999912e-15	3,9563193e-11	7,136934099e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,786359814e-08	13,64156045	56,1800449	0	30,63603332	0,3144758619	0,02688605335	0
103,117	1785233727,373	28/07/2026_12:15:27,373	1	2	3,189584731e-06	2,732117764e-06	4,588527908e-12	8,621951243e-12	1,122400436e-11	2,298028087e-11	1,373181152e-10	1,746899153e-10	1,964292227e-12	9,536197109e-14	3,996331911e-12	5,971706961e-13	4,999999912e-15	1,625972916e-14	8,179537641e-14	9,340615168e-14	7,51408484e-12	7,133327268e-14	4,999999912e-15	4,999999912e-15	2,284123276e-14	3,81452335e-11	7,084748066e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,772002217e-08	13,15994727	56,75138403	0	30,45403684	0,3169508303	0,03892255798	0
103,925	1785233728,181	28/07/2026_12:15:28,181	1	2	3,185825335e-06	2,673076096e-06	4,627686255e-12	8,740072034e-12	1,149958601e-11	2,321059837e-11	1,381753323e-10	1,754250217e-10	1,857851113e-12	3,820454356e-14	3,919491901e-12	7,329879976e-13	6,52135545e-14	1,498300826e-14	4,999999912e-15	4,999999912e-15	7,440970583e-12	1,335742769e-13	7,375088767e-14	7,514790249e-14	3,215080586e-14	3,737807286e-11	7,141289643e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,726001838e-08	12,87491883	56,9471568	0	30,64141221	0,3191481339	0,004785014891	0
104,733	1785233728,989	28/07/2026_12:15:28,989	1	2	3,191797077e-06	2,714375114e-06	4,766057774e-12	8,751997391e-12	1,139724946e-11	2,317864303e-11	1,385062759e-10	1,766515406e-10	2,020483173e-12	1,514599942e-13	3,846602724e-12	6,157354899e-13	4,999999912e-15	4,999999912e-15	5,155770965e-14	9,483421535e-14	7,571564035e-12	1,433572906e-13	4,999999912e-15	4,999999912e-15	1,480062343e-14	3,668741005e-11	7,095680293e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,200230141e-08	12,62875288	57,21768149	0	30,4472088	0,3284762983	0,06447054264	0
