PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\27-007-2026\MCD 256_New_Calibrattion by Amir for_WGS and DRM_PUSLSING_32ms, Position 1, RGA PrismaPro A 100 47507368, 27-007-2026 12'53'27.isi
27/07/2026 12:53:27
SensorID:  RGA PrismaPro A 100 47507368
50 Bins
17926 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
9,895	1785149617,263	27/07/2026_12:53:37,263	1	2	3,134863846e-06	2,596335662e-06	5,122001781e-12	8,714525629e-12	1,125992268e-11	2,285341534e-11	1,352672419e-10	1,717105763e-10	1,922459154e-12	1,382814626e-13	3,657617612e-12	6,538119655e-13	4,999999912e-15	4,999999912e-15	2,307407534e-14	4,673023849e-14	7,457458262e-12	1,91802764e-13	5,582637624e-14	4,999999912e-15	4,999999912e-15	3,441412086e-11	6,895590349e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,802692405e-08	12,22563916	57,51508347	0	30,51906639	0,3642652337	0,05635285789	0
10,703	1785149618,071	27/07/2026_12:53:38,071	1	2	3,15412899e-06	2,644543429e-06	5,035740921e-12	8,58160331e-12	1,13250815e-11	2,304359134e-11	1,358154839e-10	1,720242698e-10	1,870610437e-12	4,999999912e-15	3,481775415e-12	6,432062456e-13	3,519320591e-14	8,716225848e-14	5,903564177e-14	1,495197127e-14	7,298535908e-12	5,872519403e-14	4,999999912e-15	3,767679121e-14	1,051372192e-13	3,400497592e-11	6,873843161e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,465738384e-08	12,09602623	57,78074979	0	30,46099132	0,3587275464	0	0,007882239212
11,511	1785149618,879	27/07/2026_12:53:38,879	1	2	3,140208719e-06	2,614308187e-06	5,187141515e-12	8,74806217e-12	1,136167896e-11	2,302426132e-11	1,362024521e-10	1,72665271e-10	1,91135302e-12	1,277650267e-13	3,593532806e-12	7,128980566e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	2,18400449e-14	7,442301116e-12	2,100338268e-13	9,010764953e-14	8,087182589e-15	4,999999912e-15	3,385739952e-11	6,887912463e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,812632609e-08	12,01315841	57,81164728	0	30,44486118	0,3684518133	0,0496274239	0
12,319	1785149619,687	27/07/2026_12:53:39,687	1	2	3,15015609e-06	2,634426437e-06	5,143698835e-12	8,601736511e-12	1,13527434e-11	2,307850265e-11	1,368419128e-10	1,729009019e-10	1,942805508e-12	4,01603799e-14	3,42816075e-12	6,005507506e-13	7,873749768e-15	6,400281916e-14	8,930435737e-14	8,374733334e-14	7,346671015e-12	4,71454676e-14	4,999999912e-15	4,999999912e-15	7,533418198e-14	3,350302674e-11	6,912786316e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,780763985e-08	11,87837782	57,94063722	0	30,52314991	0,365218202	0,01677432608	0
13,127	1785149620,495	27/07/2026_12:53:40,495	1	2	3,152262252e-06	2,634426437e-06	5,214682852e-12	8,743766995e-12	1,148522683e-11	2,319046517e-11	1,365452751e-10	1,734061922e-10	1,844548169e-12	7,910612134e-14	3,515551999e-12	7,381879938e-13	5,18798024e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	7,38477942e-12	1,670250987e-13	1,044387152e-13	4,480158174e-14	5,002102248e-15	3,331024692e-11	6,897105109e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,773155109e-08	11,81564138	58,01282675	0	30,48484115	0,3703229278	0,0223052612	0
13,935	1785149621,303	27/07/2026_12:53:41,303	1	2	3,15924899e-06	2,623339697e-06	5,236379039e-12	8,635230551e-12	1,135349974e-11	2,313602261e-11	1,369275943e-10	1,733361094e-10	1,977478294e-12	1,178306855e-13	3,43539021e-12	5,819819995e-13	4,999999912e-15	4,21123199e-14	7,259835365e-14	9,93279623e-14	7,426437069e-12	9,134942694e-14	4,999999912e-15	4,999999912e-15	5,083592577e-14	3,324992712e-11	6,94697494e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,629170032e-08	11,764151	57,91076108	0	30,61439877	0,3709917997	0,05138334366	0
14,743	1785149622,111	27/07/2026_12:53:42,111	1	2	3,1497093e-06	2,61731816e-06	5,230220337e-12	8,709647586e-12	1,1503405e-11	2,323662963e-11	1,368890279e-10	1,733590216e-10	1,836787016e-12	5,333891152e-14	3,461239325e-12	7,247455674e-13	8,714674083e-14	1,434659683e-14	4,999999912e-15	4,999999912e-15	7,343473052e-12	1,485534243e-13	1,040351209e-13	9,143092506e-14	5,498428657e-14	3,293742362e-11	6,942756092e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,285911473e-08	11,67722176	58,02286396	0	30,65693482	0,3712458268	0,0109221913	0
15,551	1785149622,919	27/07/2026_12:53:42,919	1	2	3,169936463e-06	2,645557061e-06	5,324643504e-12	8,7029264e-12	1,144670036e-11	2,312241544e-11	1,36993028e-10	1,741854161e-10	2,005376117e-12	1,334656398e-13	3,428238379e-12	5,951954966e-13	4,999999912e-15	4,999999912e-15	6,224877655e-14	1,108649915e-13	7,45737673e-12	1,314166874e-13	4,999999912e-15	4,999999912e-15	1,108689048e-14	3,301824092e-11	6,90943136e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,91144524e-08	11,6794318	58,09006705	0	30,46255741	0,3771386335	0,05987274472	0
16,359	1785149623,727	27/07/2026_12:53:43,727	1	2	3,14751378e-06	2,656731795e-06	5,242972723e-12	8,668987403e-12	1,146136137e-11	2,326921641e-11	1,374391434e-10	1,74038825e-10	1,846698142e-12	4,999999912e-15	3,388074326e-12	6,836965347e-13	7,000223155e-14	6,000579943e-14	1,197943027e-14	4,999999912e-15	7,28275773e-12	9,91843665e-14	5,202727084e-14	8,692166724e-14	8,689062517e-14	3,276514823e-11	6,901951927e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	3,345155005e-08	11,61403702	58,26624438	0	30,47696912	0,3721419039	0	0
17,167	1785149624,535	27/07/2026_12:53:44,535	1	2	3,147350753e-06	2,654696573e-06	5,393342023e-12	8,758384643e-12	1,144337489e-11	2,321664562e-11	1,376048164e-10	1,744338424e-10	1,963601374e-12	1,579871759e-13	3,449422605e-12	6,288441447e-13	4,999999912e-15	4,999999912e-15	2,061377497e-14	6,215176756e-14	7,46924831e-12	1,954272383e-13	2,514632111e-14	4,999999912e-15	4,999999912e-15	3,305494073e-11	6,82461726e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,671226173e-08	11,70913782	58,35371601	0	30,12452956	0,3825320832	0,06499144823	0
17,975	1785149625,343	27/07/2026_12:53:45,343	1	2	3,164616601e-06	2,649614999e-06	5,35514081e-12	8,563872701e-12	1,213041213e-11	2,494007258e-11	1,474695505e-10	1,857287796e-10	2,011550215e-12	4,999999912e-15	3,039072032e-12	5,823545314e-13	6,219833405e-14	6,716551143e-14	4,093262323e-14	4,999999912e-15	6,98617466e-12	6,294341133e-14	5,914045871e-15	4,186396645e-14	8,861749496e-14	3,129935547e-11	6,686142612e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,054711226e-08	10,79105928	60,83622822	0	28,7229946	0,3699266621	0	0
18,783	1785149626,151	27/07/2026_12:53:46,151	1	2	3,089760867e-06	2,599324944e-06	5,148316235e-12	8,212814109e-12	1,0523497e-11	2,079264885e-11	1,210600786e-10	1,500935487e-10	1,615336554e-12	1,359259385e-13	5,090744232e-12	6,049513646e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,15532004e-14	6,440123608e-12	1,825242431e-13	7,035924577e-14	4,999999912e-15	4,999999912e-15	1,067700303e-10	5,944937598e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,922497885e-08	32,94181812	44,3858789	0	22,92329531	0,3197359241	0,04087562373	0
19,591	1785149626,959	27/07/2026_12:53:46,959	1	2	2,626510195e-06	2,055044433e-06	2,865178581e-12	5,456040567e-12	3,071766149e-12	5,839413588e-12	3,216954134e-11	4,41218867e-11	3,858912159e-13	6,283862997e-14	1,584204296e-11	5,655786711e-13	4,154187709e-14	7,522551782e-14	9,012704997e-14	3,381171211e-14	6,754522289e-12	1,512272295e-14	4,999999912e-15	4,262844079e-14	1,067981288e-13	1,696276453e-10	6,424199367e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4,479461372e-08	59,5612124	12,89540694	0	28,06977109	0,2016439163	0,02026215147	0
20,399	1785149627,767	27/07/2026_12:53:47,767	1	2	2,602486347e-06	1,692102728e-06	1,739593495e-12	5,244834948e-12	1,261239052e-12	2,254720499e-12	1,269373408e-11	2,339937445e-11	1,663033047e-13	1,540716475e-13	1,849815613e-11	6,887878939e-13	1,871616198e-14	4,999999912e-15	4,999999912e-15	6,981213364e-15	6,967947053e-12	1,745612389e-13	1,299187673e-13	4,364516154e-14	4,999999912e-15	1,796003624e-10	6,567998229e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,545479083e-08	65,36468482	5,368425247	0	29,79344346	0,1267827694	0,06323274518	0
21,207	1785149628,575	27/07/2026_12:53:48,575	1	2	2,598750825e-06	1,636610023e-06	1,323650933e-12	5,010116887e-12	7,194717912e-13	1,418291049e-12	8,281589824e-12	1,844851008e-11	2,064248837e-13	1,291542692e-13	1,902156731e-11	5,71884662e-13	1,149435568e-14	6,268729568e-14	1,001894558e-13	7,426701533e-14	7,006672152e-12	3,11457369e-14	4,999999912e-15	6,744496031e-15	5,548488643e-14	1,815284312e-10	6,60332275e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,988222316e-08	66,73423072	3,534843734	0	30,25500676	0,09742744915	0,06410116755	0,01184100541
22,015	1785149629,383	27/07/2026_12:53:49,383	1	2	2,598323135e-06	1,592671993e-06	1,166948265e-12	5,059551736e-12	6,627024775e-13	1,10915823e-12	6,126313866e-12	1,590102876e-11	3,801829118e-14	1,151957625e-13	1,930517378e-11	7,088040549e-13	6,952878757e-14	1,097823648e-14	4,999999912e-15	4,999999912e-15	6,97060942e-12	1,326429472e-13	1,088315636e-13	6,744879313e-14	3,947739352e-14	1,846372777e-10	6,53723603e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,312189753e-08	67,93165277	2,619404822	0	29,98554539	0,08596417924	0,04354265881	0,006835098204
22,823	1785149630,191	27/07/2026_12:53:50,191	1	2	2,591221119e-06	1,57990371e-06	1,123547544e-12	4,966960437e-12	4,054960035e-13	8,224591798e-13	4,95215197e-12	1,461529335e-11	1,642466003e-13	1,733116688e-13	1,941487075e-11	5,389267591e-13	4,999999912e-15	2,022959809e-14	6,359923168e-14	1,118739568e-13	7,02372752e-12	7,843866615e-14	4,999999912e-15	4,999999912e-15	5,496876215e-14	1,871304084e-10	6,536275687e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,494060529e-08	68,51058609	2,112511943	0	29,83731455	0,08236650685	0,082698019	0,02251696087
23,631	1785149631,000	27/07/2026_12:53:51,000	1	2	2,595982778e-06	1,58901446e-06	9,597860701e-13	4,969769388e-12	4,660799741e-13	7,852830799e-13	4,212865733e-12	1,3584695e-11	4,999999912e-15	7,848522586e-14	1,949519886e-11	6,757878762e-13	8,938197269e-14	3,173170412e-14	4,999999912e-15	4,999999912e-15	6,898150454e-12	9,35109466e-14	7,566014736e-14	9,068584777e-14	6,066550257e-14	1,862090898e-10	6,643285227e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,81042333e-08	68,46726816	1,739985036	0	30,44537402	0,07065844774	0,02757861049	0,0142182649
24,439	1785149631,807	27/07/2026_12:53:51,807	1	2	2,584148206e-06	1,5726539e-06	1,025267328e-12	4,971578704e-12	3,143095593e-13	5,674491909e-13	3,636292873e-12	1,307783482e-11	1,205897903e-13	2,043798073e-13	1,958961118e-11	5,774146352e-13	4,999999912e-15	4,999999912e-15	4,884517473e-14	7,889658572e-14	7,072242531e-12	1,225766586e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,868665639e-10	6,528608903e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,285049139e-08	68,89276423	1,557927169	0	30,01121409	0,07567999593	0,09367128634	0
25,247	1785149632,615	27/07/2026_12:53:52,615	1	2	2,578618933e-06	1,594503829e-06	8,431040154e-13	4,892933714e-12	3,358624143e-13	6,155453209e-13	3,337882271e-12	1,25575314e-11	4,999999912e-15	3,019498307e-14	1,957805966e-11	6,280564718e-13	4,59347187e-14	6,865954203e-14	6,911358557e-15	4,999999912e-15	6,909777004e-12	3,749052528e-14	3,929113437e-14	5,558966102e-14	9,4613011e-14	1,875481853e-10	6,523305507e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,621190909e-08	69,1862149	1,395579926	0	29,99996783	0,06227414873	0,008494508335	0,04250372233
26,055	1785149633,423	27/07/2026_12:53:53,423	1	2	2,583449259e-06	1,581722699e-06	9,32035807e-13	4,98062442e-12	3,087486592e-13	4,496922583e-13	2,939907215e-12	1,224291068e-11	9,413570455e-14	1,949693391e-13	1,970427294e-11	6,014083545e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	3,598872909e-14	7,03655233e-12	1,54797304e-13	3,567827796e-14	4,999999912e-15	4,999999912e-15	1,879594952e-10	6,614982867e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,447531954e-08	69,03040776	1,22233622	0	30,28814104	0,06853473199	0,08768462012	0
26,863	1785149634,231	27/07/2026_12:53:54,231	1	2	2,579953161e-06	1,569643587e-06	7,228285353e-13	4,867205597e-12	2,76745315e-13	5,149523386e-13	2,819752027e-12	1,206490463e-11	2,056332399e-14	5,086308843e-14	1,95588476e-11	5,759865241e-13	4,884517134e-14	8,277718246e-14	6,73168525e-14	4,999999912e-15	6,887137562e-12	5,661805389e-15	1,416808972e-14	2,562363773e-14	9,528825889e-14	1,874710387e-10	6,584158913e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,818097857e-08	69,16362556	1,17617405	0	30,28207788	0,05339507577	0,01962481152	0,04518971617
27,671	1785149635,039	27/07/2026_12:53:55,039	1	2	2,57406964e-06	1,563041565e-06	8,471864703e-13	5,003034011e-12	3,173442141e-13	3,971605217e-13	2,529381869e-12	1,169701402e-11	5,538787067e-14	1,646035874e-13	1,975948224e-11	6,777126603e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	5,716135776e-15	7,025651328e-12	1,498883483e-13	7,777119741e-14	4,999999912e-15	4,999999912e-15	1,883783962e-10	6,542239667e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,117713407e-08	69,41239533	1,055963445	0	30,05774016	0,06250064031	0,07163992211	0
28,479	1785149635,847	27/07/2026_12:53:55,847	1	2	2,574470273e-06	1,57084537e-06	7,064601183e-13	4,819047071e-12	2,103016247e-13	4,198542284e-13	2,507681346e-12	1,16845509e-11	9,46285422e-14	8,286256338e-14	1,960662015e-11	5,684347849e-13	1,372569965e-14	5,653653544e-14	1,011790071e-13	4,380815101e-14	6,911717292e-12	8,26181029e-15	4,999999912e-15	4,999999912e-15	7,87335827e-14	1,875060801e-10	6,522655333e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,751165062e-08	69,407109	1,056746282	0	30,10072055	0,0523587238	0,0415710408	0,03882930407
29,287	1785149636,655	27/07/2026_12:53:56,655	1	2	2,577576197e-06	1,567237859e-06	7,613435164e-13	4,962641409e-12	3,093307403e-13	4,355900948e-13	2,268554919e-12	1,140177362e-11	1,996183404e-14	1,352313172e-13	1,97284359e-11	6,959942063e-13	3,846455896e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	6,956294048e-12	1,485805836e-13	9,527659694e-14	5,81159334e-14	4,999999912e-15	1,876380301e-10	6,494894206e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,06289091e-08	69,56171804	0,966873026	0	30,02350631	0,05650924751	0,05615963945	0
30,095	1785149637,463	27/07/2026_12:53:57,463	1	2	2,585105221e-06	1,578086881e-06	7,234146008e-13	4,844973381e-12	1,765287135e-13	3,669577392e-13	2,235546383e-12	1,141295825e-11	1,236283076e-13	1,355184817e-13	1,968744785e-11	5,379837743e-13	4,999999912e-15	3,707530295e-14	8,106583709e-14	9,326645901e-14	6,98969051e-12	4,014873828e-14	4,999999912e-15	4,999999912e-15	3,847231778e-14	1,877140249e-10	6,53394075e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,640894173e-08	69,44894499	0,944774441	0	30,13849677	0,05358660304	0,06730629656	0,01608231318
30,903	1785149638,271	27/07/2026_12:53:58,271	1	2	2,574659902e-06	1,587186944e-06	6,860637275e-13	4,925438529e-12	2,980653376e-13	4,25752749e-13	2,127537729e-12	1,118924571e-11	4,999999912e-15	1,057736459e-13	1,974413341e-11	6,656982908e-13	8,497360666e-14	8,013453453e-15	4,999999912e-15	4,999999912e-15	6,933138525e-12	1,07325871e-13	8,770555218e-14	8,314195551e-14	4,803025111e-14	1,877565325e-10	6,511777229e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,279360162e-08	69,58861708	0,8890752509	0	30,09072046	0,05090920839	0,04232495878	0,01827176369
31,711	1785149639,079	27/07/2026_12:53:59,079	1	2	2,572053518e-06	1,564837589e-06	7,512655862e-13	4,892615826e-12	1,592095732e-13	3,061758475e-13	2,044888564e-12	1,120786536e-11	1,25588003e-13	1,933278163e-13	1,966944489e-11	5,488843429e-13	4,999999912e-15	1,087733876e-14	3,766903578e-14	1,023975148e-13	6,999659966e-12	8,063508357e-14	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,882751455e-10	6,60160121e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,642081852e-08	69,38436004	0,8429648817	0	30,33169579	0,05543431504	0,09195596738	0
32,519	1785149639,887	27/07/2026_12:53:59,887	1	2	2,579926104e-06	1,555867243e-06	6,025453574e-13	4,880554728e-12	2,528873378e-13	4,226715549e-13	2,027099625e-12	1,103871682e-11	4,999999912e-15	4,969891279e-14	1,967298373e-11	6,360426508e-13	8,195448985e-14	4,976099692e-14	4,999999912e-15	4,999999912e-15	6,889559669e-12	6,860520995e-14	5,190309581e-14	6,941237813e-14	7,751508176e-14	1,885664264e-10	6,434972694e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2,201150056e-08	69,93402808	0,8598317036	0	29,75943439	0,04474415407	0,01867262447	0,03909966394
